shop1_item1,shop1_item2,shop1_item3,shop1_item4,shop1_item5,shop2_item1,shop2_item2,shop2_item3,shop2_item4,shop2_item5,Holiday
7,6,4,3,7,6,10,3,4,1,0
7,6,9,9,4,6,10,9,6,13,1
7,6,2,11,4,3,6,5,5,4,0
7,6,8,10,11,8,8,5,9,24,1
7,6,10,13,12,4,10,6,12,5,1
7,7,4,41,13,2,21,6,14,4,0
7,7,9,19,13,21,15,9,21,22,1
7,7,2,1,2,3,1,3,3,2,0
7,7,11,1,1,2,1,14,15,1,0
7,7,12,19,10,11,11,10,4,8,1
7,7,4,10,4,9,13,16,6,10,0
7,7,7,5,9,9,15,7,2,11,0
7,7,6,8,15,12,5,11,10,10,1
7,7,7,13,22,7,11,12,9,10,1
7,7,8,6,9,4,7,7,7,10,1
7,7,3,17,7,5,7,22,1,5,0
7,8,5,12,5,21,28,11,20,14,0
7,8,18,22,22,3,14,5,8,7,0
7,8,8,11,7,12,6,6,8,4,1
7,8,8,7,8,9,9,28,21,9,1
7,8,6,4,28,25,21,9,20,7,0
7,8,7,10,7,12,13,13,6,9,1
7,8,10,7,5,6,11,10,8,11,1
7,8,12,4,5,23,9,1,44,5,0
7,8,11,13,10,4,11,9,11,9,1
7,8,11,21,5,19,5,9,10,8,1
7,8,6,14,7,14,28,19,30,5,1
7,8,3,11,6,6,7,4,15,11,0
7,8,8,8,8,8,7,11,7,9,1
7,8,8,5,9,4,11,7,10,11,1
7,8,20,6,8,22,15,12,17,20,1
7,9,15,6,16,10,6,12,5,10,1
7,9,13,7,16,7,7,15,9,8,1
7,9,60,21,70,2,20,5,15,4,0
7,9,10,5,8,5,11,21,1,7,0
7,9,11,2,2,3,23,17,23,36,0
7,9,8,9,8,5,7,11,11,6,1
7,9,9,9,14,13,10,6,6,18,1
7,9,6,6,8,6,16,10,3,3,0
7,9,8,5,6,10,6,7,8,7,1
7,9,7,6,13,9,10,25,8,18,1
7,10,6,8,9,8,12,7,5,10,1
7,10,6,12,3,4,1,1,1,12,0
7,10,3,8,3,35,15,4,29,35,0
7,10,5,1,8,7,3,1,1,4,0
7,10,11,16,6,11,10,9,16,4,1
7,10,7,7,12,12,10,4,6,14,1
7,10,19,16,34,10,6,1,57,38,0
7,10,15,11,16,7,10,8,1,3,0
7,10,11,9,14,11,19,11,9,12,1
7,10,7,6,7,10,19,8,7,9,1
7,10,8,4,10,11,6,5,11,12,1
7,10,10,12,9,8,6,8,30,15,1
7,10,5,6,5,12,15,6,8,13,1
7,10,1,5,3,6,1,5,1,1,0
7,10,4,7,1,4,8,10,3,18,0
7,10,2,1,14,1,11,3,6,7,0
7,11,15,6,10,7,12,14,12,5,1
7,11,37,19,1,27,14,9,5,1,0
7,11,9,8,9,12,18,8,6,28,1
7,11,5,13,2,2,1,1,2,6,0
7,11,16,4,10,8,8,9,4,12,0
7,11,7,13,12,14,25,6,11,9,1
7,11,14,12,12,3,27,40,9,6,0
7,11,19,16,10,5,7,4,10,10,1
7,11,17,10,15,14,7,8,13,10,1
7,11,6,15,10,4,8,11,10,4,1
7,11,25,16,4,11,16,2,13,4,0
7,11,1,6,2,2,29,13,20,16,0
7,12,10,7,3,7,2,20,2,15,0
7,12,6,1,15,3,4,43,15,50,0
7,12,10,5,10,15,17,11,19,6,1
7,12,14,4,5,10,6,11,10,11,1
7,12,10,7,12,17,12,16,14,11,1
7,12,22,8,16,9,10,11,10,17,1
7,12,8,7,10,6,12,8,4,8,1
7,12,11,7,6,2,29,13,30,6,0
7,12,6,10,17,5,24,12,11,12,1
7,12,12,8,17,6,11,17,10,8,1
7,13,9,11,2,5,6,13,2,2,0
7,13,6,29,12,12,25,9,9,14,0
7,13,1,12,12,1,6,15,10,9,0
7,13,11,4,4,12,5,8,5,4,0
7,14,12,10,20,9,11,10,5,15,1
7,14,9,12,18,12,7,10,4,34,1
7,14,6,15,13,12,12,8,11,11,1
7,14,2,8,14,1,3,6,8,3,0
7,14,8,4,10,5,24,10,13,26,1
7,14,4,16,12,2,30,10,24,6,0
7,14,10,8,11,13,6,10,6,11,1
7,15,3,7,9,4,2,7,10,19,0
7,15,12,11,14,1,9,21,14,6,0
7,16,5,7,7,13,6,5,5,4,0
7,16,33,43,60,4,6,15,18,73,0
7,16,25,20,62,85,88,77,17,33,1
7,16,6,11,6,12,10,10,8,7,1
7,17,14,19,12,21,32,21,18,16,0
7,17,8,14,12,8,13,15,17,14,1
7,17,26,12,56,17,19,29,13,19,1
7,18,8,12,20,27,5,29,11,11,1
7,18,51,31,56,6,21,1,9,1,0
7,18,15,9,5,31,22,15,13,16,1
7,19,16,5,15,11,12,13,6,29,1
7,19,11,8,16,16,16,5,11,7,0
7,19,3,16,14,17,8,25,22,5,0
7,21,1,7,7,4,6,11,24,5,0
7,21,9,12,11,16,13,10,11,6,1
7,22,8,19,16,28,12,17,15,16,1
7,26,7,6,8,29,8,12,13,7,1
7,27,6,3,3,1,3,2,5,8,0
7,27,2,80,8,1,9,29,14,19,0
7,32,1,2,13,14,38,13,11,3,0
7,35,8,9,18,23,39,25,13,42,0
7,39,12,16,17,14,21,7,15,10,1
7,40,7,14,7,31,3,18,3,30,0
7,41,40,25,6,9,3,6,7,11,0
7,45,2,1,4,27,33,21,27,20,0
7,48,10,7,20,13,14,11,21,12,0
7,53,19,23,50,30,1,13,2,17,0
7.076,20.562,38.659,51.403,5.082,62.779,2.538,9.418,34.059,81.979,0
8,1,2,4,10,7,5,7,7,4,0
8,1,9,3,8,16,9,7,15,11,0
8,1,4,16,3,3,4,5,4,1,0
8,1,3,4,5,4,5,5,1,1,0
8,1,2,4,1,5,1,8,3,5,0
8,1,3,2,3,4,2,2,4,1,0
8,1,1,1,2,1,2,3,1,4,0
8,1,5,2,4,2,3,5,11,5,0
8,1,3,9,3,17,22,23,4,5,0
8,1,2,3,9,27,30,16,17,19,0
8,1,3,2,4,2,3,1,1,4,0
8,1,1,10,3,1,1,2,5,1,0
8,1,4,12,2,1,4,13,9,3,0
8,1,2,17,7,20,5,12,15,26,0
8,1,3,5,3,2,14,18,11,10,0
8,2,2,13,1,36,12,3,4,10,0
8,2,10,1,1,2,1,1,1,6,0
8,2,3,3,1,5,2,11,24,1,0
8,2,4,3,3,5,22,5,4,1,0
8,2,4,5,4,2,5,3,3,1,0
8,2,2,7,10,18,2,5,24,8,0
8,2,28,21,1,34,26,16,7,1,0
8,2,20,15,23,3,17,3,9,5,0
8,2,2,9,10,40,18,48,3,6,0
8,2,2,1,1,3,4,6,5,1,0
8,2,22,5,21,5,27,9,15,19,0
8,2,4,7,8,1,1,4,2,2,0
8,3,6,5,8,15,4,4,4,4,0
8,3,7,3,1,3,12,2,1,1,0
8,3,11,1,1,1,1,6,1,1,0
8,3,1,8,5,4,3,18,13,8,0
8,3,9,9,2,1,11,3,3,11,0
8,3,6,4,3,1,4,1,3,9,0
8,3,2,2,13,9,13,10,4,10,0
8,3,5,4,18,15,8,11,4,3,0
8,3,2,2,3,2,1,1,1,1,0
8,3,8,17,1,3,6,2,4,8,0
8,3,17,4,15,5,4,16,6,15,0
8,3,27,1,12,22,24,49,4,6,0
8,3,1,4,6,4,1,3,1,2,0
8,3,2,1,11,19,2,5,1,2,0
8,3,7,2,17,8,5,3,5,7,0
8,3,6,3,2,5,18,4,11,13,0
8,3,4,3,1,2,6,1,5,9,0
8,3,10,11,6,10,4,3,5,2,0
8,4,6,18,3,8,13,10,5,3,0
8,4,24,17,10,11,2,15,9,14,0
8,4,2,4,2,1,1,4,6,7,0
8,4,2,9,2,4,2,4,13,7,0
8,4,47,27,1,12,4,6,8,11,0
8,4,4,3,3,6,22,1,4,5,0
8,4,1,6,5,1,8,6,2,10,0
8,4,5,6,7,6,3,1,2,12,0
8,4,14,15,16,9,12,8,4,14,1
8,4,9,4,5,10,3,5,3,3,0
8,5,6,17,5,4,5,4,12,5,0
8,5,12,5,27,2,3,2,1,2,0
8,5,6,3,5,5,1,6,8,2,0
8,5,5,2,6,2,12,7,9,1,0
8,5,3,2,6,10,11,3,11,2,0
8,5,10,8,8,16,16,12,11,4,1
8,5,11,11,5,11,9,10,11,9,1
8,5,7,8,2,3,6,3,5,5,0
8,5,13,12,2,2,14,19,16,25,0
8,5,6,1,90,12,15,21,4,20,0
8,5,3,1,4,1,6,5,4,6,0
8,5,10,11,9,12,11,8,7,10,1
8,5,12,3,12,7,12,4,7,5,0
8,5,10,6,10,10,9,8,8,13,1
8,5,12,14,11,10,12,15,8,6,1
8,5,7,7,12,1,3,4,4,1,0
8,5,10,14,8,10,10,10,9,27,1
8,6,3,11,4,11,2,7,3,4,0
8,6,9,13,3,3,2,9,3,12,0
8,6,1,10,3,4,4,2,1,5,0
8,6,7,3,12,1,5,2,6,2,0
8,6,5,7,12,30,18,5,6,2,0
8,6,9,8,9,9,11,12,9,10,1
8,6,8,56,40,45,76,23,22,25,1
8,6,25,12,11,7,19,24,7,19,0
8,6,2,1,43,2,6,12,5,13,0
8,6,6,3,1,3,9,2,33,7,0
8,6,3,11,3,6,6,2,3,9,0
8,6,8,9,6,13,2,9,5,6,0
8,6,23,3,1,3,3,1,9,3,0
8,6,6,4,17,9,10,22,21,15,1
8,6,12,6,10,9,7,11,10,10,1
8,7,5,1,5,2,9,1,1,5,0
8,7,5,4,17,3,5,31,21,14,0
8,7,13,13,18,10,8,9,11,12,1
8,7,13,9,6,8,9,7,9,10,1
8,7,9,10,6,8,8,13,14,6,1
8,7,10,7,8,8,10,9,5,8,1
8,7,9,6,11,40,24,60,12,11,0
8,7,4,10,9,6,9,5,9,7,1
8,7,14,13,13,9,5,8,11,6,1
8,7,12,11,13,8,7,8,6,6,1
8,7,8,4,5,4,4,1,2,16,0
8,7,10,5,7,5,15,15,8,14,1
8,7,4,1,2,3,3,2,10,10,0
8,7,10,11,6,11,11,12,5,11,1
8,8,4,9,4,3,3,1,1,1,0
8,8,14,19,27,4,6,3,5,7,0
8,8,1,6,4,2,1,5,5,2,0
8,8,11,7,13,15,8,7,10,5,1
8,8,4,8,12,7,7,14,11,11,1
8,8,7,3,1,8,2,1,6,3,0
8,8,30,30,26,29,23,17,38,24,1
8,8,3,11,7,24,17,17,6,15,0
8,8,13,14,10,8,11,7,11,10,1
8,8,6,13,10,11,6,10,6,8,1
8,8,14,2,11,4,15,7,16,3,0
8,8,19,11,14,10,13,7,13,11,1
8,8,3,15,1,2,3,2,1,10,0
8,8,11,5,12,6,9,9,12,15,1
8,9,11,8,7,22,15,11,10,6,1
8,9,12,2,11,1,6,1,6,22,0
8,9,3,9,1,5,4,4,6,3,0
8,9,14,34,16,27,18,13,36,15,1
8,9,7,9,7,8,11,4,6,5,0
8,9,16,5,17,16,8,17,9,7,1
8,9,5,1,3,10,2,4,3,1,0
8,9,17,8,2,13,2,5,3,1,0
8,9,7,12,8,10,12,18,14,4,1
8,9,12,15,17,18,12,10,11,11,1
8,9,3,19,4,9,3,2,2,2,0
8,9,17,12,11,10,17,28,11,23,1
8,9,14,12,13,13,20,6,8,12,1
8,9,10,9,5,8,5,5,10,4,1
8,9,5,5,12,11,10,9,8,12,1
8,10,10,12,9,16,12,6,20,13,1
8,10,17,5,10,1,11,23,7,2,0
8,10,42,22,24,31,14,13,8,8,1
8,10,9,11,11,10,10,9,11,11,1
8,10,11,12,11,17,12,8,8,10,1
8,10,19,3,1,10,7,1,4,7,0
8,10,4,1,11,6,2,6,4,5,0
8,10,14,18,13,31,13,18,12,9,1
8,10,23,7,17,5,8,12,11,14,1
8,10,6,4,9,8,6,10,11,10,1
8,10,1,8,2,6,3,7,3,5,0
8,10,13,15,21,33,33,29,26,13,1
8,11,5,11,10,12,11,12,6,7,1
8,11,4,3,3,3,17,8,10,8,0
8,11,13,8,8,12,13,12,11,9,1
8,11,5,1,10,4,6,4,1,2,0
8,11,8,10,13,20,17,16,19,21,1
8,11,29,22,23,36,16,21,28,53,1
8,11,12,18,4,10,10,11,4,5,1
8,11,20,5,26,19,25,18,18,4,1
8,11,5,2,7,3,27,16,22,23,0
8,11,16,4,1,7,1,3,13,6,0
8,11,11,14,12,6,5,17,8,5,1
8,12,6,12,16,13,6,7,13,21,1
8,12,11,12,8,10,8,11,6,4,1
8,12,17,7,8,6,14,11,10,14,1
8,12,11,2,4,4,6,6,4,4,0
8,12,12,8,18,15,8,13,24,19,1
8,12,13,3,10,8,8,1,15,3,0
8,12,7,13,21,11,12,6,25,16,1
8,12,16,17,10,10,27,19,4,15,0
8,12,11,13,10,8,6,12,6,10,1
8,12,8,8,10,16,17,4,4,16,1
8,12,10,7,56,25,13,43,32,19,1
8,12,12,8,9,11,8,14,11,10,1
8,12,13,5,10,37,20,28,3,14,0
8,12,7,2,7,18,2,16,30,27,0
8,12,7,16,18,8,10,12,5,9,1
8,12,11,32,3,2,1,13,4,4,0
8,12,16,9,16,20,10,16,10,11,1
8,13,14,15,10,10,10,10,17,10,1
8,13,6,9,20,18,20,27,12,11,1
8,13,12,8,8,28,13,14,20,8,1
8,13,26,17,17,29,14,14,12,8,1
8,13,12,21,22,9,11,55,50,48,1
8,13,12,9,14,5,11,29,22,8,1
8,13,14,8,11,10,14,9,4,10,1
8,14,11,6,8,14,26,15,5,20,1
8,14,1,2,4,1,1,2,6,2,0
8,14,10,4,23,13,9,13,8,10,1
8,14,6,11,14,12,9,14,17,6,1
8,14,11,15,11,10,17,14,21,6,1
8,14,12,9,4,8,16,7,11,7,0
8,14,9,7,15,12,18,9,7,13,1
8,14,14,14,13,6,7,8,7,11,0
8,15,8,21,9,15,8,10,12,9,1
8,15,11,10,25,10,22,25,26,17,1
8,15,19,12,12,35,5,10,21,11,1
8,15,7,9,11,7,12,4,8,7,1
8,15,5,8,9,5,9,32,14,16,1
8,16,9,13,9,16,27,29,34,21,1
8,16,1,13,9,3,5,4,3,1,0
8,17,16,6,13,13,11,33,32,31,1
8,17,8,10,7,4,6,15,6,2,0
8,17,15,10,11,5,17,11,6,15,1
8,17,2,4,30,1,21,5,9,7,0
8,17,9,9,16,7,11,5,6,4,1
8,18,35,10,4,14,18,12,20,10,0
8,18,10,13,17,14,46,18,36,13,1
8,19,10,21,12,14,9,14,6,7,1
8,19,25,25,21,23,18,27,12,7,1
8,19,22,23,9,8,15,29,10,15,0
8,19,44,8,40,6,11,19,30,20,0
8,19,8,9,10,14,20,9,14,18,1
8,20,10,14,10,23,4,6,16,14,1
8,21,14,13,7,7,13,10,11,9,1
8,22,5,9,2,7,10,5,18,3,0
8,22,16,18,11,17,12,7,12,11,1
8,23,37,14,42,28,16,19,34,7,1
8,23,26,7,18,53,26,14,16,39,0
8,24,21,6,7,10,10,8,8,5,1
8,29,13,16,14,11,11,10,16,7,1
8,33,42,18,25,16,25,8,9,39,0
8,35,7,17,16,16,22,12,14,11,1
8,36,23,10,32,56,39,55,51,26,1
8,38,9,43,10,14,7,20,8,42,1
9,1,2,3,2,1,1,2,3,5,0
9,1,13,1,8,38,37,27,13,43,0
9,1,6,6,1,7,5,2,2,27,0
9,1,3,5,1,4,2,1,1,2,0
9,1,3,7,7,5,8,4,4,3,0
9,1,16,27,33,22,25,8,5,10,0
9,1,2,3,1,3,4,2,1,4,0
9,1,11,14,3,4,12,1,9,2,0
9,1,9,3,1,9,1,7,6,3,0
9,1,10,1,8,13,4,2,2,10,0
9,1,8,2,2,15,3,3,2,5,0
9,1,3,9,4,9,9,1,4,6,0
9,1,19,24,9,7,21,11,26,5,0
9,2,2,7,7,4,8,3,5,10,0
9,2,13,10,7,8,4,3,12,5,0
9,2,4,3,1,10,11,4,9,12,0
9,2,7,13,6,16,11,7,8,4,0
9,2,5,18,3,4,9,3,38,22,0
9,2,5,4,2,5,2,4,6,1,0
9,2,2,3,2,2,3,1,3,2,0
9,2,6,14,8,6,21,10,17,16,0
9,2,2,4,2,3,8,2,3,3,0
9,2,9,18,15,28,15,22,19,3,0
9,2,18,41,43,34,68,46,10,8,0
9,2,2,4,1,4,6,1,3,5,0
9,2,3,6,6,5,5,6,6,4,0
9,2,13,9,11,1,6,2,10,22,0
9,3,2,2,4,5,1,6,3,6,0
9,3,6,4,3,2,1,1,7,2,0
9,3,4,9,4,2,3,4,2,1,0
9,3,3,4,4,5,4,9,2,7,0
9,3,6,2,1,3,3,4,2,7,0
9,3,2,6,1,3,5,2,2,6,0
9,3,13,7,1,4,20,8,5,57,0
9,3,11,6,11,30,7,18,23,9,0
9,3,1,1,5,1,12,4,1,4,0
9,3,4,1,7,9,3,2,1,1,0
9,4,7,12,13,12,13,12,11,13,1
9,4,14,1,28,3,4,22,7,4,0
9,4,2,9,4,5,1,2,3,3,0
9,4,10,11,11,7,7,13,7,17,1
9,4,14,5,8,9,7,8,7,2,0
9,4,19,15,22,33,4,3,4,30,0
9,4,3,17,31,17,10,10,8,11,0
9,4,15,1,7,2,1,5,5,4,0
9,4,4,8,25,16,2,13,13,9,0
9,4,6,4,6,5,7,4,4,6,0
9,4,4,13,4,9,2,2,1,4,0
9,4,4,6,3,10,7,3,3,4,0
9,5,10,11,4,5,11,12,9,5,1
9,5,2,15,5,3,6,4,2,2,0
9,5,6,14,4,3,3,2,4,3,0
9,5,6,3,3,7,8,1,3,5,0
9,5,7,7,5,8,10,12,12,10,1
9,5,2,6,1,8,4,1,3,8,0
9,5,14,2,31,9,14,6,3,8,0
9,5,10,13,11,6,11,7,4,7,1
9,5,18,9,9,8,20,12,17,9,1
9,5,1,24,45,22,11,18,20,17,0
9,5,6,9,8,12,11,6,9,8,1
9,5,6,42,12,22,6,29,2,2,0
9,5,12,1,8,3,9,14,25,1,0
9,5,2,5,7,3,12,14,12,16,0
9,5,13,11,38,10,14,21,19,19,1
9,5,1,4,5,10,3,1,1,4,0
9,5,14,4,5,13,10,7,7,3,0
9,6,12,12,7,8,8,8,30,20,1
9,6,8,19,38,8,12,6,10,9,1
9,6,18,37,13,17,15,16,9,11,1
9,6,7,7,11,8,8,6,9,9,1
9,6,5,16,1,10,9,17,2,5,0
9,6,3,9,3,13,4,20,9,28,0
9,6,1,3,3,2,2,4,2,3,0
9,6,13,20,20,16,6,12,25,6,1
9,6,3,3,4,1,9,2,13,7,0
9,6,12,14,12,6,4,11,7,17,1
9,6,9,9,7,5,7,7,9,16,1
9,6,5,4,3,6,3,6,1,6,0
9,6,7,13,4,9,7,6,14,5,1
9,7,6,2,2,3,4,1,2,6,0
9,7,12,7,5,10,12,5,12,12,1
9,7,13,11,13,9,6,8,9,11,1
9,7,3,7,22,10,9,15,13,5,0
9,7,10,7,10,6,9,11,5,23,1
9,7,14,22,11,9,9,15,11,11,1
9,7,8,12,6,14,10,5,7,10,1
9,7,6,3,5,11,8,9,2,4,0
9,7,7,10,8,12,17,11,24,16,1
9,7,8,3,5,8,6,4,5,4,0
9,7,5,1,3,5,1,9,2,3,0
9,7,28,4,11,8,10,10,14,12,1
9,7,10,9,6,13,14,8,12,6,1
9,7,10,8,7,13,9,14,9,9,1
9,8,11,13,9,5,4,11,14,6,1
9,8,22,8,4,14,5,17,14,1,0
9,8,13,7,2,9,11,2,30,7,0
9,8,6,7,11,14,11,12,7,7,1
9,8,1,1,22,15,12,14,6,7,0
9,8,6,10,12,9,8,12,13,8,1
9,8,10,6,9,29,7,6,6,8,1
9,8,8,8,9,7,12,8,12,9,1
9,8,9,11,7,9,9,7,13,13,1
9,8,14,9,8,4,3,2,2,2,0
9,8,12,7,8,10,8,4,12,9,1
9,8,17,3,6,11,6,11,9,6,0
9,8,36,28,8,12,44,14,8,27,1
9,8,2,10,17,12,7,15,6,8,0
9,8,13,16,7,26,9,16,18,38,0
9,8,8,11,4,15,8,8,9,8,1
9,8,13,9,8,10,7,12,4,15,1
9,8,8,3,8,18,4,11,15,11,0
9,8,6,9,10,17,5,16,12,20,1
9,8,3,7,1,3,1,2,6,8,0
9,8,31,12,21,8,16,9,11,8,1
9,8,8,11,11,8,18,9,7,7,1
9,8,6,8,10,11,8,6,7,10,1
9,8,7,9,11,8,7,9,7,6,1
9,8,11,9,11,12,6,11,10,9,1
9,8,15,11,13,14,10,14,16,10,1
9,9,19,10,7,13,11,12,14,13,1
9,9,10,4,16,12,9,13,21,20,1
9,9,8,40,2,3,4,1,4,2,0
9,9,10,10,14,18,9,11,5,11,1
9,9,10,15,8,11,12,12,10,11,1
9,9,12,8,8,5,8,8,9,10,1
9,9,16,5,19,9,14,12,17,31,0
9,9,30,20,25,18,25,16,2,6,0
9,9,5,6,10,18,7,8,15,13,1
9,9,16,10,21,34,25,14,11,18,1
9,10,4,18,11,16,18,11,21,15,1
9,10,11,10,8,8,8,10,22,10,1
9,10,12,15,6,15,20,10,6,13,1
9,10,12,5,9,9,16,11,19,6,1
9,10,8,6,11,15,18,20,15,28,1
9,10,11,7,12,10,15,6,8,11,1
9,10,6,19,6,6,8,15,20,9,0
9,10,41,23,15,27,14,25,9,18,1
9,10,12,24,11,12,8,11,12,10,1
9,10,5,13,11,7,14,8,9,13,1
9,10,12,10,7,6,9,11,11,11,1
9,10,15,14,20,19,5,8,10,5,1
9,10,7,40,24,14,12,14,18,18,1
9,10,22,6,5,4,9,2,2,14,0
9,10,4,4,4,5,7,2,10,1,0
9,11,12,8,6,10,11,14,7,11,1
9,11,15,12,24,8,8,9,6,13,1
9,11,5,22,23,16,11,7,9,12,1
9,11,44,41,54,52,51,16,38,23,0
9,11,35,8,18,13,46,21,22,14,0
9,11,12,2,4,32,8,7,21,3,0
9,11,39,16,36,16,17,9,11,8,1
9,11,12,9,12,8,12,13,13,8,1
9,11,9,14,7,10,11,6,9,13,1
9,11,11,16,8,9,10,12,9,16,1
9,11,13,8,7,8,18,13,8,10,1
9,11,6,10,11,8,8,4,11,11,1
9,11,13,13,19,10,15,12,6,15,1
9,12,7,10,11,10,11,11,19,14,1
9,12,16,4,10,11,14,8,14,12,1
9,12,9,12,8,11,25,26,10,8,1
9,12,8,3,1,3,1,2,1,4,0
9,12,7,13,17,10,19,16,13,10,1
9,12,9,7,9,3,4,8,2,2,0
9,12,24,20,18,12,12,10,17,21,1
9,12,9,17,11,14,15,13,11,8,1
9,12,10,4,1,5,12,21,27,15,0
9,12,9,4,2,4,26,10,21,17,0
9,12,7,5,7,7,12,9,11,4,1
9,12,11,8,23,11,21,11,24,19,1
9,12,11,9,6,11,6,5,6,13,1
9,12,17,11,9,7,9,37,11,31,1
9,13,2,8,4,7,1,17,5,5,0
9,13,9,4,32,5,16,10,9,4,0
9,13,13,18,11,5,6,10,11,18,1
9,13,4,4,1,7,6,1,8,3,0
9,13,23,11,15,32,9,12,33,36,1
9,13,13,10,8,5,11,13,10,15,1
9,13,15,10,16,11,7,7,7,8,1
9,13,30,8,13,6,23,25,22,2,0
9,13,9,14,9,13,11,12,10,13,1
9,13,8,9,6,7,7,4,12,10,1
9,14,12,12,6,14,10,9,9,22,1
9,14,18,22,14,6,7,8,37,12,1
9,14,6,9,14,2,6,10,5,4,0
9,14,6,11,20,12,11,5,17,9,1
9,14,8,3,8,9,2,5,3,2,0
9,14,6,5,12,13,8,7,7,12,1
9,14,1,9,7,49,17,27,1,14,0
9,14,10,12,12,9,21,37,31,15,1
9,14,8,19,20,11,9,5,9,10,1
9,15,22,21,15,45,15,17,16,11,1
9,15,18,49,13,18,16,9,15,24,0
9,15,28,20,10,13,25,17,13,12,1
9,15,3,11,8,1,8,4,1,3,0
9,15,14,34,17,6,15,14,24,9,0
9,15,12,8,26,11,2,8,16,17,0
9,16,4,4,16,7,6,13,20,8,1
9,16,20,10,35,35,4,2,6,37,0
9,17,10,7,12,15,23,10,12,10,1
9,17,6,10,14,13,16,8,7,5,1
9,17,6,16,8,9,10,4,11,8,1
9,17,20,25,10,9,24,12,9,12,1
9,18,29,5,2,5,19,13,21,9,0
9,18,9,24,13,8,19,7,8,11,1
9,18,18,5,6,16,6,10,7,3,0
9,18,6,12,10,21,9,2,9,11,0
9,19,1,7,21,15,12,3,8,7,0
9,19,8,16,9,10,5,4,11,12,1
9,19,16,12,12,12,5,11,4,14,1
9,19,1,22,20,6,10,5,15,18,0
9,19,24,36,23,28,36,8,15,13,1
9,20,21,32,24,15,19,22,22,27,1
9,20,9,20,28,16,16,23,14,37,1
9,21,11,14,13,7,6,6,11,5,1
9,21,9,13,18,6,16,8,8,10,1
9,21,7,3,12,6,5,2,10,12,0
9,21,3,6,3,5,4,10,30,10,0
9,22,23,19,23,38,23,39,17,36,1
9,22,10,27,6,7,12,7,8,7,0
9,23,42,14,11,35,47,24,13,26,1
9,23,12,6,15,12,20,12,11,15,1
9,24,21,48,31,41,22,12,5,14,0
9,24,33,13,18,3,6,17,3,60,0
9,24,32,32,51,3,22,8,2,18,0
9,24,15,3,8,18,13,10,3,4,0
9,25,2,11,9,2,11,25,17,14,0
9,26,11,10,4,15,8,26,78,23,0
9,34,21,1,10,17,8,12,2,5,0
9,35,9,49,45,34,18,19,22,14,0
9,37,18,10,28,4,12,10,10,12,0
9,37,13,1,6,11,4,5,2,4,0
9,47,14,6,39,7,11,5,3,4,0
9,118,16,2,20,3,8,10,3,9,0
9.359,124.576,84.891,32.638,8.556,39.6,33.032,72.679,43.862,69.844,0
10,1,2,13,3,3,5,4,3,6,0
10,1,1,1,17,30,13,16,2,55,0
10,1,12,6,20,7,32,7,9,8,0
10,1,1,3,4,2,8,1,13,5,0
10,1,2,1,1,5,9,4,2,3,0
10,1,2,7,1,2,7,3,5,7,0
10,1,5,3,2,2,1,2,2,4,0
10,1,9,7,11,7,26,9,2,2,0
10,1,1,13,1,1,6,15,3,8,0
10,1,1,2,2,2,5,1,1,8,0
10,1,1,7,2,4,3,1,5,3,0
10,2,6,5,11,3,1,4,7,2,0
10,2,2,10,7,45,6,2,17,9,0
10,2,8,2,1,4,2,2,2,5,0
10,2,9,1,4,5,3,11,4,3,0
10,2,5,4,3,6,3,8,5,1,0
10,2,2,7,2,1,2,3,2,7,0
10,2,3,6,32,29,5,4,4,11,0
10,2,19,6,4,14,8,4,7,8,0
10,2,1,2,2,1,4,1,7,4,0
10,3,4,3,1,1,1,8,11,15,0
10,3,2,7,9,28,31,10,7,9,0
10,3,6,2,7,3,6,8,1,4,0
10,3,5,5,2,2,9,5,1,3,0
10,3,14,15,13,25,14,20,4,8,0
10,3,2,3,7,4,19,19,16,1,0
10,3,10,4,3,4,11,1,2,2,0
10,3,2,5,4,2,5,23,4,15,0
10,3,1,7,3,4,9,1,1,7,0
10,3,2,1,1,3,3,2,4,11,0
10,4,8,7,9,2,7,1,2,3,0
10,4,1,2,7,3,2,1,1,2,0
10,4,11,9,27,11,10,9,32,24,1
10,4,2,3,35,10,29,13,10,14,0
10,4,10,5,6,8,7,15,10,2,0
10,4,5,2,16,4,7,3,3,6,0
10,4,1,1,1,2,1,19,7,1,0
10,4,12,2,2,29,8,59,6,10,0
10,4,6,7,2,5,9,2,3,3,0
10,4,9,10,4,10,13,2,2,1,0
10,5,4,16,4,8,17,10,12,8,0
10,5,10,14,23,9,12,11,6,9,1
10,5,4,1,2,5,3,3,2,3,0
10,5,10,14,4,13,14,14,10,16,1
10,5,1,2,9,11,9,1,2,2,0
10,5,9,8,10,14,12,14,9,13,1
10,5,8,4,5,6,9,8,5,8,1
10,5,1,9,5,7,1,17,2,6,0
10,5,6,10,9,9,9,5,11,6,1
10,5,9,10,8,11,9,10,6,5,1
10,5,8,21,15,23,15,17,16,23,1
10,5,6,11,2,3,4,5,3,4,0
10,5,2,2,15,1,52,17,22,18,0
10,6,12,9,14,10,12,12,14,12,1
10,6,5,7,10,6,8,10,13,13,1
10,6,12,6,12,16,6,11,10,9,1
10,6,11,5,7,11,6,7,13,5,1
10,6,5,4,8,11,8,8,8,10,1
10,6,7,10,6,11,7,9,9,5,1
10,6,13,13,12,9,11,10,5,17,1
10,6,26,5,3,3,8,4,16,4,0
